measure,beat,pitch,duration,velocity,tie,articulation
54,2.5,Eb3,0.4,86,,staccato
54,3,Bb3,1.9,86,,legato
55,1,Eb3,0.9,86,,legato
55,2,G3,0.9,86,,legato
55,3,Eb3,1.9,86,,legato
56,1,Eb3,0.9,86,,legato
56,2,G3,0.4,86,,staccato
56,2.5,Bb3,0.25,86,,staccato
56,3,G3,0.25,86,,staccato
56,3.5,Bb3,0.9,86,,legato
56,4.5,Eb3,0.4,86,,staccato
57,1,F3,2.9,86,,legato
57,4,Eb3,0.9,86,,legato
58,1,Eb3,0.9,86,,legato
58,2,G3,0.4,86,,staccato
58,2.5,Bb3,0.4,86,,staccato
58,3,Eb3,0.25,86,,staccato
58,3.5,F3,0.4,86,,staccato
58,4,Bb3,0.25,86,,staccato
58,4.5,Eb3,0.4,86,,staccato
59,1,G3,0.25,86,,staccato
59,1.5,Bb3,0.4,86,,staccato
59,2,Bb3,0.25,86,,staccato
59,2.5,G3,0.4,86,,staccato
59,3,Eb3,0.25,86,,staccato
59,3.5,F3,0.4,86,,staccato
59,4,Eb3,0.25,86,,staccato
59,4.5,Bb2,0.4,86,,staccato
60,1,Eb3,2.9,86,,legato
60,4,Eb3,0.9,86,,legato
61,1,Eb3,0.9,86,,legato
61,2,G3,0.9,86,,legato
61,3,Bb3,0.9,86,,legato
61,4,Eb3,0.9,86,,legato
62,1,Bb3,1.9,86,,legato
62,3,G3,1.9,86,,legato
63,1,F3,1.9,86,,legato
63,3,Eb3,1.9,86,,legato
64,1,G3,1.9,86,,legato
64,3,Bb3,0.25,86,,staccato
64,3.5,F3,0.25,86,,staccato
64,4,Eb3,0.9,86,,legato
65,1,G3,1.9,86,,legato
65,3,F3,1.9,86,,legato
66,1,Eb3,1.9,86,,legato
66,3,G3,1.9,86,,legato
67,1,F3,0.25,86,,staccato
67,1.5,Eb3,0.4,86,,staccato
67,2,G3,1.9,86,,legato
68,1,F3,1.9,86,,legato
68,3,Eb3,1.9,86,,legato
69,1,D3,0.9,86,,legato
69,2,Eb3,1.9,86,,legato
69,4,Bb2,0.9,86,,legato
70,1,Eb3,3.9,86,,legato
71,1,Eb3,4,86,,legato
72,1,Bb2,2,86,,legato
72,3,G2,2,86,,legato
73,1,Eb3,2,86,,legato
73,3,Bb2,1,86,,legato
73,4,G2,1,86,,legato
74,1,C3,3,86,,legato
74,4,Bb2,1,86,,legato
75,1,Eb3,2,86,,legato
75,3,Bb2,1,86,,legato
75,4,C3,1,86,,legato
76,1,Bb2,4,86,,legato
77,1,C3,3,86,,legato
77,4,G2,1,86,,legato
78,1,Eb3,4,86,,legato
79,1,G2,2,86,,legato
79,3,Eb3,2,86,,legato
80,1,C3,2,86,,legato
80,3,C3,2,86,,legato
81,1,Eb3,1.9,86,,legato
81,3,Bb2,0.25,86,,legato
81,3.5,C3,0.25,86,,legato
81,4,C3,0.9,86,,legato
82,1,Eb3,1.9,86,,legato
82,3,Bb2,1.9,86,,legato
83,1,C3,1.9,86,,legato
83,3,Eb3,1.9,86,,legato
84,1,Bb2,0.25,86,,legato
84,1.5,C3,0.4,86,,legato
84,2,Eb3,1.9,86,,legato
85,1,Bb2,1.9,86,,legato
85,3,C3,1.9,86,,legato
86,1,G2,0.9,86,,legato
86,2,G2,1.9,86,,legato
86,4,C3,0.9,86,,legato
87,1,C3,3.9,86,,legato
88,1,Bb2,0.9,86,,legato
88,2,D3,0.4,86,,legato
88,2.5,Eb3,0.4,86,,legato
88,3,C3,1.9,86,,legato
89,1,Bb2,0.9,86,,legato
89,2,D3,0.9,86,,legato
89,3,G2,1.9,86,,legato
90,1,Bb2,0.9,86,,legato
90,2,D3,0.4,86,,legato
90,2.5,C3,0.25,86,,legato
90,3,D3,0.25,86,,legato
90,3.5,Eb3,0.9,86,,legato
90,4.5,C3,0.4,86,,legato
91,1,C3,2.9,86,,legato
91,4,C3,0.9,86,,legato
92,1,Bb2,0.9,86,,legato
92,2,Bb2,0.4,86,,legato
92,2.5,C3,0.4,86,,legato
92,3,Bb2,0.25,86,,legato
92,3.5,C3,0.4,86,,legato
92,4,Eb3,0.25,86,,legato
92,4.5,C3,0.4,86,,legato
93,1,Bb2,0.25,86,,legato
93,1.5,C3,0.4,86,,legato
93,2,Eb3,0.25,86,,legato
93,2.5,Bb2,0.4,86,,legato
93,3,C3,0.25,86,,legato
93,3.5,C3,0.4,86,,legato
93,4,C3,0.25,86,,legato
93,4.5,G2,0.4,86,,legato
94,1,C3,2.9,86,,legato
94,4,Eb3,0.9,86,,legato
95,1,C3,0.9,86,,legato
95,2,G2,0.9,86,,legato
95,3,Eb3,0.9,86,,legato
95,4,C3,0.9,86,,legato
96,1,C3,1.9,86,,legato
96,3,Eb3,1.9,86,,legato
97,1,Bb2,1.9,86,,legato
97,3,C3,1.9,86,,legato
98,1,G2,1.9,86,,legato
98,3,Eb3,0.25,86,,legato
98,3.5,Bb2,0.25,86,,legato
98,4,C3,0.9,86,,legato
99,1,C3,1.9,86,,legato
99,3,G2,1.9,86,,legato
100,1,Eb3,1.9,86,,legato
100,3,C3,1.9,86,,legato
101,1,C3,2.9,86,,legato
101,4,C3,0.9,86,,legato
102,1,Bb2,0.9,86,,legato
102,2,Bb2,0.4,86,,legato
102,2.5,C3,0.4,86,,legato
102,3,Bb2,0.25,86,,legato
102,3.5,C3,0.4,86,,legato
102,4,Eb3,0.25,86,,legato
102,4.5,C3,0.4,86,,legato
103,1,Bb2,0.25,86,,legato
103,1.5,C3,0.4,86,,legato
103,2,Eb3,0.25,86,,legato
103,2.5,Bb2,0.4,86,,legato
103,3,C3,0.25,86,,legato
103,3.5,C3,0.4,86,,legato
103,4,C3,0.25,86,,legato
103,4.5,G2,0.4,86,,legato
104,1,C3,2.9,86,,legato
104,4,Eb3,0.9,86,,legato
105,1,C3,0.9,86,,legato
105,2,G2,0.9,86,,legato
105,3,Eb3,0.9,86,,legato
105,4,C3,0.9,86,,legato
106,1,C3,1.9,86,,legato
106,3,Eb3,1.9,86,,legato
107,1,Bb2,1.9,86,,legato
107,3,C3,1.9,86,,legato
108,1,G2,1.9,86,,legato
108,3,Eb3,0.25,86,,legato
108,3.5,Bb2,0.25,86,,legato
108,4,C3,0.9,86,,legato
109,1,C3,1.9,86,,legato
109,3,G2,1.9,86,,legato
110,1,Eb3,1.9,86,,legato
110,3,C3,1.9,86,,legato
111,1,Bb2,2.9,86,,legato
111,4,Bb2,0.9,86,,legato
112,1,Bb2,0.9,86,,legato
112,2,Eb3,0.9,86,,legato
112,3,G3,0.9,86,,legato
112,4,Bb2,0.9,86,,legato
113,1,Bb2,1.9,86,,legato
113,3,Eb3,1.9,86,,legato
114,1,Bb2,1.9,86,,legato
114,3,Eb3,1.9,86,,legato
115,1,G3,1.9,86,,legato
115,3,Bb3,0.25,86,,legato
115,3.5,G3,0.25,86,,legato
115,4,Eb3,0.9,86,,legato
116,1,G3,1.9,86,,legato
116,3,Bb2,1.9,86,,legato
117,1,Eb3,1.9,86,,legato
117,3,Eb3,1.9,86,,legato
118,1,F3,0.25,86,,legato
118,1.5,Eb3,0.4,86,,legato
118,2,Bb2,1.9,86,,legato
119,1,Bb2,1.9,86,,legato
119,3,Eb3,1.9,86,,legato
120,1,G3,0.9,86,,legato
120,2,Bb2,1.9,86,,legato
120,4,Bb2,0.9,86,,legato
121,1,Bb2,3.9,86,,legato
122,1,Bb2,0.9,86,,legato
122,2,D3,0.4,86,,legato
122,2.5,Eb3,0.4,86,,legato
122,3,C3,1.9,86,,legato
123,1,Bb2,0.9,86,,legato
123,2,D3,0.9,86,,legato
123,3,G2,1.9,86,,legato
124,1,Bb2,0.9,86,,legato
124,2,D3,0.4,86,,legato
124,2.5,C3,0.25,86,,legato
124,3,D3,0.25,86,,legato
124,3.5,Eb3,0.9,86,,legato
124,4.5,C3,0.4,86,,legato
125,1,G2,2.9,86,,legato
125,4,Eb3,0.9,86,,legato
126,1,Bb2,0.9,86,,legato
126,2,D3,0.4,86,,legato
126,2.5,C3,0.4,86,,legato
126,3,D3,0.25,86,,legato
126,3.5,C3,0.4,86,,legato
126,4,Eb3,0.25,86,,legato
126,4.5,C3,0.4,86,,legato
127,1,D3,0.25,86,,legato
127,1.5,C3,0.4,86,,legato
127,2,Eb3,0.25,86,,legato
127,2.5,D3,0.4,86,,legato
127,3,C3,0.25,86,,legato
127,3.5,Eb2,0.4,86,,legato
127,4,C3,0.25,86,,legato
127,4.5,G2,0.4,86,,legato
128,1,G2,2.9,86,,legato
128,4,C3,0.9,86,,legato
129,1,Eb3,0.9,86,,legato
129,2,G3,0.9,86,,legato
129,3,Eb3,0.9,86,,legato
129,4,C3,0.9,86,,legato
130,1,C3,1.9,86,,legato
130,3,Eb3,1.9,86,,legato
131,1,Eb3,1.9,86,,legato
131,3,C3,1.9,86,,legato
132,1,G2,1.9,86,,legato
132,3,C3,0.25,86,,legato
132,3.5,Bb2,0.25,86,,legato
132,4,C3,0.9,86,,legato
133,1,G2,1.9,86,,legato
133,3,Eb3,1.9,86,,legato
134,1,C3,1.9,86,,legato
134,3,G2,1.9,86,,legato
135,1,D3,0.25,86,,legato
135,1.5,C3,0.4,86,,legato
135,2,G2,1.9,86,,legato
136,1,D3,1.9,86,,legato
136,3,C3,1.9,86,,legato
137,1,Bb2,0.9,86,,legato
137,2,G2,1.9,86,,legato
137,4,C3,0.9,86,,legato
138,1,C3,3.9,86,,legato
139,1,rest,4,86,,
140,1,rest,4,86,,
