measure,beat,pitch,duration,velocity,tie,articulation
16,1,C3,0.25,112,,accent
16,1.5,D4,0.25,100,,
16,1.75,E3,0.25,100,,
16,2.25,D#3,0.25,100,,
16,2.5,F#2,0.25,100,,
16,3,C3,0.25,112,,
16,3.5,F#2,0.25,100,,
16,3.75,G#6,0.25,100,,
17,1,C3,0.25,112,,accent
17,1.5,C3,0.25,100,,
17,1.75,G3,0.25,100,,
17,2,D#3,0.25,105,,
17,2.5,G3,0.25,100,,
17,3,C3,0.25,112,,
17,3.5,C3,0.25,100,,
17,3.75,G4,0.25,100,,
18,1,C3,0.25,112,,accent
18,1.5,D#3,0.25,100,,
18,1.75,E3,0.25,100,,
18,2.25,D#3,0.25,100,,
18,2.5,F#2,0.25,100,,
18,3,C3,0.25,112,,
18,3.5,F#2,0.25,100,,
18,3.75,D4,0.25,100,,
19,1,C3,0.25,112,,accent
19,1.5,C3,0.25,100,,
19,1.75,D#3,0.25,100,,
19,2,D#3,0.25,105,,
19,2.5,D4,0.25,100,,
19,3,C3,0.25,112,,
19,3.5,F#2,0.25,100,,
19,3.75,E3,0.25,100,,
20,1,C3,0.25,112,,accent
20,1.5,D#3,0.25,100,,
20,1.75,E3,0.25,100,,
20,2,D#3,0.25,105,,
20,2.5,G4,0.25,100,,
20,3,C3,0.25,112,,
20,3.5,G4,0.25,100,,
20,3.75,G4,0.25,100,,
21,1,C3,0.25,112,,accent
21,1.5,F#2,0.25,100,,
21,1.75,D#3,0.25,100,,
21,2,C3,0.25,105,,
21,2.5,D4,0.25,100,,
21,3,C3,0.25,112,,accent
21,3.5,F#2,0.25,100,,
21,3.75,E3,0.25,100,,
22,1,C3,0.25,112,,accent
22,1.5,D#3,0.25,100,,
22,1.75,G#6,0.25,100,,
22,2,D4,0.25,105,,
22,2.5,E3,0.25,100,,
22,3,C3,0.25,112,,
22,3.5,E3,0.25,100,,
22,3.75,G#6,0.25,100,,
23,1,C3,0.25,112,,accent
23,1.5,E3,0.25,100,,
23,1.75,D#3,0.25,100,,
23,2,D#3,0.25,105,,
23,2.5,D4,0.25,100,,
23,3,C3,0.25,112,,
23,3.5,F#2,0.25,100,,
23,3.75,D#3,0.25,100,,
24,1,C3,0.25,113,,accent
24,1.5,D#3,0.25,100,,
24,1.75,E3,0.25,100,,
24,2.25,D#3,0.25,100,,
24,2.5,F#2,0.25,100,,
24,3,C3,0.25,112,,
24,3.5,F#2,0.25,100,,
24,3.75,D4,0.25,100,,
25,1,C3,0.25,112,,accent
25,1.5,F#2,0.25,100,,
25,1.75,D#3,0.25,100,,
25,2,D#3,0.25,105,,
25,2.5,D4,0.25,100,,
25,3,C3,0.25,112,,
25,3.5,F#2,0.25,100,,
25,3.75,E3,0.25,100,,
26,1,C3,0.25,112,,accent
26,1.5,D4,0.25,100,,
26,1.75,E3,0.25,100,,
26,2.25,D#3,0.25,100,,
26,2.5,F#2,0.25,100,,
26,3,C3,0.25,112,,
26,3.5,F#2,0.25,100,,
26,3.75,G#6,0.25,100,,
27,1,C3,0.25,112,,accent
27,1.5,C3,0.25,100,,
27,1.75,G3,0.25,100,,
27,2,D#3,0.25,105,,
27,2.5,G3,0.25,100,,
27,3,C3,0.25,112,,
27,3.5,C3,0.25,100,,
27,3.75,G4,0.25,100,,
28,1,C3,0.25,112,,accent
28,1.5,D#3,0.25,100,,
28,1.75,E3,0.25,100,,
28,2.25,D#3,0.25,100,,
28,2.5,F#2,0.25,100,,
28,3,C3,0.25,112,,
28,3.5,F#2,0.25,100,,
28,3.75,D4,0.25,100,,
29,1,C3,0.25,112,,accent
29,1.5,C3,0.25,100,,
29,1.75,D#3,0.25,100,,
29,2,D#3,0.25,105,,
29,2.5,D4,0.25,100,,
29,3,C3,0.25,112,,
29,3.5,F#2,0.25,100,,
29,3.75,E3,0.25,100,,
30,1,C3,0.25,112,,accent
30,1.5,D#3,0.25,100,,
30,1.75,E3,0.25,100,,
30,2,D#3,0.25,105,,
30,2.5,G4,0.25,100,,
30,3,C3,0.25,112,,
30,3.5,G4,0.25,100,,
30,3.75,G4,0.25,100,,
31,1,C3,0.25,112,,accent
31,1.5,F#2,0.25,100,,
31,1.75,D#3,0.25,100,,
31,2,C3,0.25,105,,
31,2.5,D4,0.25,100,,
31,3,C3,0.25,112,,
31,3.5,F#2,0.25,100,,
31,3.75,E3,0.25,100,,
32,1,C3,0.25,112,,accent
32,1.5,D#3,0.25,100,,
32,1.75,G#6,0.25,100,,
32,2,D4,0.25,105,,
32,2.5,E3,0.25,100,,
32,3,C3,0.25,112,,
32,3.5,E3,0.25,100,,
32,3.75,G#6,0.25,100,,
33,1,C3,0.25,112,,accent
33,1.5,E3,0.25,100,,
33,1.75,D#3,0.25,100,,
33,2,D#3,0.25,105,,
33,2.5,D4,0.25,100,,
33,3,C3,0.25,112,,
33,3.5,F#2,0.25,100,,
33,3.75,D#3,0.25,100,,
34,1,C3,0.25,113,,accent
34,1.5,D#3,0.25,100,,
34,1.75,E3,0.25,100,,
34,2.25,D#3,0.25,100,,
34,2.5,F#2,0.25,100,,
34,3,C3,0.25,112,,
34,3.5,F#2,0.25,100,,
34,3.75,D4,0.25,100,,
35,1,C3,0.25,112,,accent
35,1.5,F#2,0.25,100,,
35,1.75,D#3,0.25,100,,
35,2,D#3,0.25,105,,
35,2.5,D4,0.25,100,,
35,3,C3,0.25,112,,
35,3.5,F#2,0.25,100,,
35,3.75,E3,0.25,100,,
36,1,C3,0.25,112,,accent
36,1.5,D4,0.25,100,,
36,1.75,E3,0.25,100,,
36,2.25,D#3,0.25,100,,
36,2.5,F#2,0.25,100,,
36,3,C3,0.25,112,,
36,3.5,F#2,0.25,100,,
36,3.75,G#6,0.25,100,,
37,1,C3,0.25,112,,accent
37,1.5,C3,0.25,100,,
37,1.75,G3,0.25,100,,
37,2,D#3,0.25,105,,
37,2.5,G3,0.25,100,,
37,3,C3,0.25,112,,
37,3.5,C3,0.25,100,,
37,3.75,G4,0.25,100,,
38,1,C3,0.25,112,,accent
38,1.5,D#3,0.25,100,,
38,1.75,E3,0.25,100,,
38,2.25,D#3,0.25,100,,
38,2.5,F#2,0.25,100,,
38,3,C3,0.25,112,,
38,3.5,F#2,0.25,100,,
38,3.75,D4,0.25,100,,
39,1,C3,0.25,112,,accent
39,1.5,C3,0.25,100,,
39,1.75,D#3,0.25,100,,
39,2,D#3,0.25,105,,
39,2.5,D4,0.25,100,,
39,3,C3,0.25,112,,
39,3.5,F#2,0.25,100,,
39,3.75,E3,0.25,100,,
40,1,C3,0.25,112,,accent
40,1.5,D#3,0.25,100,,
40,1.75,E3,0.25,100,,
40,2,D#3,0.25,105,,
40,2.5,G4,0.25,100,,
40,3,C3,0.25,112,,
40,3.5,G4,0.25,100,,
40,3.75,G4,0.25,100,,
41,1,C3,0.25,112,,accent
41,1.5,F#2,0.25,100,,
41,1.75,D#3,0.25,100,,
41,2,C3,0.25,105,,
41,2.5,D4,0.25,100,,
41,3,C3,0.25,112,,
41,3.5,F#2,0.25,100,,
41,3.75,E3,0.25,100,,
42,1,C3,0.25,112,,accent
42,1.5,D#3,0.25,100,,
42,1.75,G#6,0.25,100,,
42,2,D4,0.25,105,,
42,2.5,E3,0.25,100,,
42,3,C3,0.25,112,,
42,3.5,E3,0.25,100,,
42,3.75,G#6,0.25,100,,
43,1,C3,0.25,112,,accent
43,1.5,E3,0.25,100,,
43,1.75,D#3,0.25,100,,
43,2,D#3,0.25,105,,
43,2.5,D4,0.25,100,,
43,3,C3,0.25,112,,
43,3.5,F#2,0.25,100,,
43,3.75,D#3,0.25,100,,
44,1,C3,0.25,113,,accent
44,1.5,D#3,0.25,100,,
44,1.75,E3,0.25,100,,
44,2.25,D#3,0.25,100,,
44,2.5,F#2,0.25,100,,
44,3,C3,0.25,112,,
44,3.5,F#2,0.25,100,,
44,3.75,D4,0.25,100,,
45,1,C3,0.25,112,,accent
45,1.5,F#2,0.25,100,,
45,1.75,D#3,0.25,100,,
45,2,D#3,0.25,105,,
45,2.5,D4,0.25,100,,
45,3,C3,0.25,112,,
45,3.5,F#2,0.25,100,,
45,3.75,E3,0.25,100,,
46,1,C3,0.25,112,,accent
46,1.5,D4,0.25,100,,
46,1.75,E3,0.25,100,,
46,2.25,D#3,0.25,100,,
46,2.5,F#2,0.25,100,,
46,3,C3,0.25,112,,
46,3.5,F#2,0.25,100,,
46,3.75,G#6,0.25,100,,
47,1,C3,0.25,112,,accent
47,1.5,C3,0.25,100,,
47,1.75,G3,0.25,100,,
47,2,D#3,0.25,105,,
47,2.5,G3,0.25,100,,
47,3,C3,0.25,112,,
47,3.5,C3,0.25,100,,
47,3.75,G4,0.25,100,,
48,1,C3,0.25,112,,accent
48,1.5,D#3,0.25,100,,
48,1.75,E3,0.25,100,,
48,2.25,D#3,0.25,100,,
48,2.5,F#2,0.25,100,,
48,3,C3,0.25,112,,
48,3.5,F#2,0.25,100,,
48,3.75,D4,0.25,100,,
49,1,C3,0.25,112,,accent
49,1.5,C3,0.25,100,,
49,1.75,D#3,0.25,100,,
49,2,D#3,0.25,105,,
49,2.5,D4,0.25,100,,
49,3,C3,0.25,112,,
49,3.5,F#2,0.25,100,,
49,3.75,E3,0.25,100,,
50,1,C3,0.25,112,,accent
50,1.5,D#3,0.25,100,,
50,1.75,E3,0.25,100,,
50,2,D#3,0.25,105,,
50,2.5,G4,0.25,100,,
50,3,C3,0.25,112,,
50,3.5,G4,0.25,100,,
50,3.75,G4,0.25,100,,
51,1,C3,0.25,112,,accent
51,1.5,F#2,0.25,100,,
51,1.75,D#3,0.25,100,,
51,2,C3,0.25,105,,
51,2.5,D4,0.25,100,,
51,3,C3,0.25,112,,
51,3.5,F#2,0.25,100,,
51,3.75,E3,0.25,100,,
52,1,C3,0.25,112,,accent
52,1.5,D#3,0.25,100,,
52,1.75,G#6,0.25,100,,
52,2,D4,0.25,105,,
52,2.5,E3,0.25,100,,
52,3,C3,0.25,112,,
52,3.5,E3,0.25,100,,
52,3.75,G#6,0.25,100,,
53,1,C3,0.25,112,,accent
53,1.5,E3,0.25,100,,
53,1.75,D#3,0.25,100,,
53,2,D#3,0.25,105,,
53,2.5,D4,0.25,100,,
53,3,C3,0.25,112,,
53,3.5,F#2,0.25,100,,
53,3.75,D#3,0.25,100,,
54,1,C3,0.25,113,,accent
54,1.5,D#3,0.25,100,,
54,1.75,E3,0.25,100,,
54,2.25,D#3,0.25,100,,
54,2.5,F#2,0.25,100,,
54,3,C3,0.25,112,,
54,3.5,F#2,0.25,100,,
54,3.75,D4,0.25,100,,
55,1,C3,0.25,112,,accent
55,1.5,F#2,0.25,100,,
55,1.75,D#3,0.25,100,,
55,2,D#3,0.25,105,,
55,2.5,D4,0.25,100,,
55,3,C3,0.25,112,,
55,3.5,F#2,0.25,100,,
55,3.75,E3,0.25,100,,
56,1,C3,0.25,112,,accent
56,1.5,D4,0.25,100,,
56,1.75,E3,0.25,100,,
56,2.25,D#3,0.25,100,,
56,2.5,F#2,0.25,100,,
56,3,C3,0.25,112,,
56,3.5,F#2,0.25,100,,
56,3.75,G#6,0.25,100,,
57,1,C3,0.25,112,,accent
57,1.5,C3,0.25,100,,
57,1.75,G3,0.25,100,,
57,2,D#3,0.25,105,,
57,2.5,G3,0.25,100,,
57,3,C3,0.25,112,,
57,3.5,C3,0.25,100,,
57,3.75,G4,0.25,100,,
58,1,C3,0.25,112,,accent
58,1.5,D#3,0.25,100,,
58,1.75,E3,0.25,100,,
58,2.25,D#3,0.25,100,,
58,2.5,F#2,0.25,100,,
58,3,C3,0.25,112,,
58,3.5,F#2,0.25,100,,
58,3.75,D4,0.25,100,,
59,1,C3,0.25,112,,accent
59,1.5,C3,0.25,100,,
59,1.75,D#3,0.25,100,,
59,2,D#3,0.25,105,,
59,2.5,D4,0.25,100,,
59,3,C3,0.25,112,,
59,3.5,F#2,0.25,100,,
59,3.75,E3,0.25,100,,
60,1,C3,0.25,112,,accent
60,1.5,D#3,0.25,100,,
60,1.75,E3,0.25,100,,
60,2.25,D#3,0.25,100,,
60,2.5,F#2,0.25,100,,
60,3,C3,0.25,112,,
60,3.5,F#2,0.25,100,,
60,3.75,D4,0.25,100,,
61,1,C3,0.25,115,,accent
61,1.5,D#3,0.25,100,,
61,1.75,E3,0.25,100,,
61,2.25,D#3,0.25,100,,
61,2.5,F#2,0.25,100,,
61,3,C3,0.25,115,,
61,3.5,F#2,0.25,100,,
61,3.75,D4,0.25,100,,
62,1,C3,0.25,116,,accent
62,1.5,D#3,0.25,101,,
62,1.75,G#6,0.25,100,,
62,2,D4,0.25,105,,
62,2.5,E3,0.25,100,,
62,3,C3,0.25,116,,
62,3.5,E3,0.25,100,,
62,3.75,G#6,0.25,100,,
63,1,C3,0.25,115,,accent
63,1.5,E3,0.25,100,,
63,1.75,D#3,0.25,100,,
63,2,D#3,0.25,105,,
63,2.5,D4,0.25,100,,
63,3,C3,0.25,115,,
63,3.5,F#2,0.25,100,,
63,3.75,D#3,0.25,100,,
64,1,C3,0.25,117,,accent
64,1.5,D#3,0.25,100,,
64,1.75,E3,0.25,100,,
64,2.25,D#3,0.25,100,,
64,2.5,F#2,0.25,100,,
64,3,C3,0.25,117,,
64,3.5,F#2,0.25,100,,
64,3.75,D4,0.25,100,,
65,1,C3,0.25,116,,accent
65,1.5,F#2,0.25,100,,
65,1.75,D#3,0.25,100,,
65,2,D#3,0.25,105,,
65,2.5,D4,0.25,100,,
65,3,C3,0.25,116,,
65,3.5,F#2,0.25,100,,
65,3.75,E3,0.25,100,,
66,1,C3,0.25,115,,accent
66,1.5,D4,0.25,100,,
66,1.75,E3,0.25,100,,
66,2.25,D#3,0.25,100,,
66,2.5,F#2,0.25,100,,
66,3,C3,0.25,115,,
66,3.5,F#2,0.25,100,,
66,3.75,G#6,0.25,100,,
67,1,C3,0.25,118,,accent
67,1.5,C3,0.25,101,,
67,1.75,G3,0.25,100,,
67,2,D#3,0.25,105,,
67,2.5,G3,0.25,100,,
67,3,C3,0.25,118,,
67,3.5,C3,0.25,100,,
67,3.75,G4,0.25,100,,
68,1,C3,0.25,117,,accent
68,1.5,D#3,0.25,100,,
68,1.75,E3,0.25,100,,
68,2.25,D#3,0.25,100,,
68,2.5,F#2,0.25,100,,
68,3,C3,0.25,117,,
68,3.5,F#2,0.25,100,,
68,3.75,D4,0.25,100,,
69,1,C3,0.25,116,,accent
69,1.5,C3,0.25,100,,
69,1.75,D#3,0.25,100,,
69,2,D#3,0.25,105,,
69,2.5,D4,0.25,100,,
69,3,C3,0.25,116,,
69,3.5,F#2,0.25,100,,
69,3.75,E3,0.25,100,,
70,1,C3,0.25,120,,accent
70,1.5,D#3,0.25,102,,
70,1.75,E3,0.25,100,,
70,2.25,D#3,0.25,100,,
70,2.5,F#2,0.25,100,,
70,3,C3,0.25,120,,
70,3.5,F#2,0.25,100,,
70,3.75,D4,0.25,100,,
71,1,C3,0.25,118,,accent
71,1.5,D#3,0.25,102,,
71,1.75,E3,0.25,100,,
71,2.25,D#3,0.25,100,,
71,2.5,F#2,0.25,100,,
71,3,C3,0.25,118,,
71,3.5,F#2,0.25,100,,
71,3.75,D4,0.25,100,,
72,1,C3,0.25,117,,accent
72,1.5,D#3,0.25,101,,
72,1.75,G#6,0.25,100,,
72,2,D4,0.25,105,,
72,2.5,E3,0.25,100,,
72,3,C3,0.25,117,,
72,3.5,E3,0.25,100,,
72,3.75,G#6,0.25,100,,
73,1,C3,0.25,116,,accent
73,1.5,E3,0.25,100,,
73,1.75,D#3,0.25,100,,
73,2,D#3,0.25,105,,
73,2.5,D4,0.25,100,,
73,3,C3,0.25,116,,
73,3.5,F#2,0.25,100,,
73,3.75,D#3,0.25,100,,
74,1,C3,0.25,118,,accent
74,1.5,D#3,0.25,101,,
74,1.75,E3,0.25,100,,
74,2.25,D#3,0.25,100,,
74,2.5,F#2,0.25,100,,
74,3,C3,0.25,118,,
74,3.5,F#2,0.25,100,,
74,3.75,D4,0.25,100,,
75,1,C3,0.25,116,,accent
75,1.5,F#2,0.25,100,,
75,1.75,D#3,0.25,100,,
75,2,D#3,0.25,105,,
75,2.5,D4,0.25,100,,
75,3,C3,0.25,116,,
75,3.5,F#2,0.25,100,,
75,3.75,E3,0.25,100,,
76,1,C3,0.25,115,,accent
76,1.5,D4,0.25,100,,
76,1.75,E3,0.25,100,,
76,2.25,D#3,0.25,100,,
76,2.5,F#2,0.25,100,,
76,3,C3,0.25,115,,
76,3.5,F#2,0.25,100,,
76,3.75,G#6,0.25,100,,
77,1,C3,0.25,118,,accent
77,1.5,C3,0.25,101,,
77,1.75,G3,0.25,100,,
77,2,D#3,0.25,105,,
77,2.5,G3,0.25,100,,
77,3,C3,0.25,118,,
77,3.5,C3,0.25,100,,
77,3.75,G4,0.25,100,,
78,1,C3,0.25,117,,accent
78,1.5,D#3,0.25,100,,
78,1.75,E3,0.25,100,,
78,2.25,D#3,0.25,100,,
78,2.5,F#2,0.25,100,,
78,3,C3,0.25,117,,
78,3.5,F#2,0.25,100,,
78,3.75,D4,0.25,100,,
79,1,C3,0.25,116,,accent
79,1.5,C3,0.25,100,,
79,1.75,D#3,0.25,100,,
79,2,D#3,0.25,105,,
79,2.5,D4,0.25,100,,
79,3,C3,0.25,116,,
79,3.5,F#2,0.25,100,,
79,3.75,E3,0.25,100,,
80,1,C3,0.25,120,,accent
80,1.5,D#3,0.25,102,,
80,1.75,E3,0.25,100,,
80,2.25,D#3,0.25,100,,
80,2.5,F#2,0.25,100,,
80,3,C3,0.25,120,,
80,3.5,F#2,0.25,100,,
80,3.75,D4,0.25,100,,
81,1,C3,0.25,118,,accent
81,1.5,D#3,0.25,102,,
81,1.75,E3,0.25,100,,
81,2.25,D#3,0.25,100,,
81,2.5,F#2,0.25,100,,
81,3,C3,0.25,118,,
81,3.5,F#2,0.25,100,,
81,3.75,D4,0.25,100,,
81,4.25,D#3,0.25,100,,
81,4.5,F#2,0.25,100,,
82,1,C3,0.25,117,,accent
82,1.5,D#3,0.25,101,,
82,1.75,G#6,0.25,100,,
82,2,D4,0.25,105,,
82,2.5,E3,0.25,100,,
82,3,C3,0.25,117,,
82,3.5,E3,0.25,100,,
82,3.75,G#6,0.25,100,,
82,4.25,D#3,0.25,100,,
82,4.5,F#2,0.25,100,,
83,1,C3,0.25,116,,accent
83,1.5,E3,0.25,100,,
83,1.75,D#3,0.25,100,,
83,2,D#3,0.25,105,,
83,2.5,D4,0.25,100,,
83,3,C3,0.25,116,,
83,3.5,F#2,0.25,100,,
83,3.75,D#3,0.25,100,,
83,4.25,D#3,0.25,100,,
83,4.5,F#2,0.25,100,,
84,1,C3,0.25,118,,accent
84,1.5,D#3,0.25,101,,
84,1.75,E3,0.25,100,,
84,2.25,D#3,0.25,100,,
84,2.5,F#2,0.25,100,,
84,3,C3,0.25,118,,
84,3.5,F#2,0.25,100,,
84,3.75,D4,0.25,100,,
84,4.25,D#3,0.25,100,,
84,4.5,F#2,0.25,100,,
85,1,C3,0.25,116,,accent
85,1.5,F#2,0.25,100,,
85,1.75,D#3,0.25,100,,
85,2,D#3,0.25,105,,
85,2.5,D4,0.25,100,,
85,3,C3,0.25,116,,
85,3.5,F#2,0.25,100,,
85,3.75,E3,0.25,100,,
85,4.25,D#3,0.25,100,,
85,4.5,F#2,0.25,100,,
86,1,C3,0.25,115,,accent
86,1.5,D4,0.25,100,,
86,1.75,E3,0.25,100,,
86,2.25,D#3,0.25,100,,
86,2.5,F#2,0.25,100,,
86,3,C3,0.25,115,,
86,3.5,F#2,0.25,100,,
86,3.75,G#6,0.25,100,,
86,4.25,D#3,0.25,100,,
86,4.5,F#2,0.25,100,,
87,1,C3,0.25,118,,accent
87,1.5,C3,0.25,101,,
87,1.75,G3,0.25,100,,
87,2,D#3,0.25,105,,
87,2.5,G3,0.25,100,,
87,3,C3,0.25,118,,
87,3.5,C3,0.25,100,,
87,3.75,G4,0.25,100,,
87,4.25,D#3,0.25,100,,
87,4.5,F#2,0.25,100,,
88,1,C3,0.25,117,,accent
88,1.5,D#3,0.25,100,,
88,1.75,E3,0.25,100,,
88,2.25,D#3,0.25,100,,
88,2.5,F#2,0.25,100,,
88,3,C3,0.25,117,,
88,3.5,F#2,0.25,100,,
88,3.75,D4,0.25,100,,
88,4.25,D#3,0.25,100,,
88,4.5,F#2,0.25,100,,
89,1,C3,0.25,116,,accent
89,1.5,C3,0.25,100,,
89,1.75,D#3,0.25,100,,
89,2,D#3,0.25,105,,
89,2.5,D4,0.25,100,,
89,3,C3,0.25,116,,
89,3.5,F#2,0.25,100,,
89,3.75,E3,0.25,100,,
89,4.25,D#3,0.25,100,,
89,4.5,F#2,0.25,100,,
90,1,C3,0.25,120,,accent
90,1.5,D#3,0.25,102,,
90,1.75,E3,0.25,100,,
90,2.25,D#3,0.25,100,,
90,2.5,F#2,0.25,100,,
90,3,C3,0.25,120,,
90,3.5,F#2,0.25,100,,
90,3.75,D4,0.25,100,,
90,4.25,D#3,0.25,100,,
90,4.5,F#2,0.25,100,,
91,1,C3,0.25,120,,accent
91,1.5,D#3,0.25,100,,
91,1.75,E3,0.25,100,,
91,2.25,D#3,0.25,100,,
91,2.5,F#2,0.25,100,,
91,3,C3,0.25,115,,
91,3.5,F#2,0.25,100,,
91,3.75,D4,0.25,100,,
91,4.25,D#3,0.25,100,,
91,4.5,F#2,0.25,100,,
92,1,C3,0.25,120,,accent
92,1.5,D#3,0.25,100,,
92,1.75,G#6,0.25,100,,
92,2,D4,0.25,105,,
92,2.5,E3,0.25,100,,
92,3,C3,0.25,117,,
92,3.5,E3,0.25,100,,
92,3.75,G#6,0.25,100,,
92,4.25,D#3,0.25,100,,
92,4.5,F#2,0.25,100,,
93,1,C3,0.25,118,,accent
93,1.5,E3,0.25,100,,
93,1.75,D#3,0.25,100,,
93,2.25,D#3,0.25,105,,
93,2.5,D4,0.25,100,,
93,3,C3,0.25,116,,
93,3.5,F#2,0.25,100,,
93,3.75,D#3,0.25,100,,
93,4.25,D#3,0.25,100,,
93,4.5,F#2,0.25,100,,
94,1,C3,0.25,120,,accent
94,1.5,D#3,0.25,102,,
94,1.75,E3,0.25,100,,
94,2.25,D#3,0.25,100,,
94,2.5,F#2,0.25,100,,
94,3,C3,0.25,120,,
94,3.5,F#2,0.25,100,,
94,3.75,D4,0.25,100,,
94,4.25,D#3,0.25,100,,
94,4.5,F#2,0.25,100,,
95,1,C3,0.25,118,,accent
95,1.5,C3,0.25,101,,
95,1.75,G3,0.25,100,,
95,2.25,D#3,0.25,105,,
95,2.5,G3,0.25,100,,
95,3,C3,0.25,118,,
95,3.5,C3,0.25,100,,
95,3.75,G4,0.25,100,,
95,4.25,D#3,0.25,100,,
95,4.5,F#2,0.25,100,,
96,1,C3,0.25,117,,accent
96,1.5,D#3,0.25,100,,
96,1.75,E3,0.25,100,,
96,2.25,D#3,0.25,100,,
96,2.5,F#2,0.25,100,,
96,3,C3,0.25,117,,
96,3.5,F#2,0.25,100,,
96,3.75,G#6,0.25,100,,
96,4.25,D#3,0.25,100,,
96,4.5,F#2,0.25,100,,
97,1,C3,0.25,116,,accent
97,1.5,C3,0.25,100,,
97,1.75,D#3,0.25,100,,
97,2.25,D#3,0.25,105,,
97,2.5,D4,0.25,100,,
